0.0,0.04482,0.12549,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.06618,0.0,0.0,0.0,0.016,0.0,0.14191,0.10293,0.0,0.08641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02395,0.0,0.0,0.0025,0.00601,0.01749,1.0
0.04626,0.01961,0.09804,0.0,0.014,0.04762,0.02889,0.0063,0.0,0.05171,0.08046,0.0817,0.11712,0.021,0.03175,0.007,0.0098,0.0308,0.18507,0.0,0.14311,0.0,0.0789,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01354,0.0,0.01145,0.02999,0.00242,0.00373,0.01001,0.06484,1.0
0.01322,0.0,0.13922,0.0,0.123,0.03231,0.02613,0.0108,0.12167,0.01375,0.14559,0.04654,0.02162,0.0,0.39683,0.003,0.0084,0.11331,0.07253,0.0176,0.0459,0.0,0.21284,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01261,0.0,0.0,0.03361,0.0,0.0028,0.00272,0.0,0.0,0.00228,0.01466,0.0,0.0085,0.03065,0.0005,0.00801,0.04846,0.14255,1.0
0.0,0.0,0.0,0.0,0.063,0.0,0.04264,0.05671,0.05894,0.03465,0.11877,0.03206,0.05586,0.0,0.0,0.0155,0.0,0.0,0.1696,0.0,0.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01405,0.0,0.00422,0.0,0.0,0.0023,0.0039,0.01199,1.0
0.0,0.0,0.0,0.0,0.063,0.0,0.04264,0.05671,0.05894,0.03465,0.11877,0.03206,0.05586,0.0,0.0,0.0155,0.0,0.0,0.1696,0.0,0.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01384,0.0,0.00416,0.0,0.0,0.0023,0.0039,0.01199,1.0
0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.16652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02287,0.0,0.0,0.0,0.0,0.00182,0.0014,0.00335,1.0
0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0352,0.36782,0.13237,0.0,0.0,0.0,0.048,0.0,0.0352,0.20533,0.0,0.05761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00554,0.0,0.00505,0.009,0.0,0.00061,0.0003,0.00701,1.0
0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.16922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02112,0.0,0.0,0.0,0.0,0.00132,0.001,0.00303,1.0
0.03304,0.0,0.0902,0.0,0.061,0.0,0.04127,0.0,0.1749,0.0418,0.29119,0.09514,0.0,0.0,0.0,0.0,0.0,0.0165,0.0656,0.19417,0.18002,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08403,0.0,0.0,0.0,0.0,0.0,0.0,0.02779,0.0,0.00557,0.03382,0.00111,0.00794,0.04445,0.07929,1.0
0.01322,0.0084,0.15098,0.0,0.019,0.05442,0.05227,0.0,0.01141,0.0,0.0,0.06618,0.04505,0.0,0.02721,0.0,0.0,0.0132,0.08907,0.0033,0.06391,0.0,0.03486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.00912,0.00308,0.0,0.00751,0.01349,0.0,0.00066,0.00421,0.04722,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.13205,0.0,0.0,0.10561,0.36782,0.0,0.0,0.0,0.0,0.0,0.0,0.10561,0.2048,0.0,0.08641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01423,0.0,0.0,0.00028,0.0005,0.00126,1.0
0.0,0.0,0.04902,0.0,0.038,0.04252,0.03439,0.0,0.0,0.0,0.04598,0.01241,0.02162,0.0,0.0,0.0,0.0,0.0,0.06187,0.0,0.06931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00502,0.00451,0.0,0.02041,0.0,0.0,0.00022,0.001,0.01155,1.0
0.0,0.04832,0.06667,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.07135,0.0,0.0,0.0,0.017,0.0,0.15292,0.11147,0.0,0.09361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00574,0.0,0.0242,0.0,0.0,0.00248,0.00601,0.01641,1.0
0.0,0.0,0.0,0.0,0.09,0.0,0.1238,0.0,0.0,0.0495,0.34483,0.0,0.16216,0.0,0.0,0.0,0.0,0.0,0.14507,0.0,0.08101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00098,0.0006,0.00152,1.0
0.0,0.0,0.27843,0.0,0.071,0.05952,0.0,0.0315,0.0,0.03905,0.0,0.03619,0.0,0.0,0.0,0.2675,0.0,0.0,0.1712,0.0,0.25653,0.0,0.06422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01046,0.0,0.01099,0.0,0.0,0.00088,0.0023,0.01288,1.0
0.0,0.02941,0.08235,0.0,0.127,0.0,0.05777,0.0,0.0,0.06986,0.0,0.0,0.0,0.0,0.0,0.0635,0.0,0.0,0.09067,0.0231,0.11431,0.0,0.0,0.0336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18433,0.0,0.0,0.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00646,0.0,0.01761,0.01049,0.0,0.00423,0.00541,0.01566,1.0
0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10027,0.0,0.25473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01318,0.0,0.0,0.00332,0.003,0.00669,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18992,0.0,0.12844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06081,0.06164,0.0,0.03129,0.00941,0.02904,1.0
0.0,0.0,0.10784,0.0,0.111,0.0,0.02476,0.0,0.0,0.0,0.0,0.0,0.16577,0.0,0.04082,0.0,0.05182,0.0407,0.168,0.0,0.08281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01866,0.0,0.01401,0.0,0.0,0.00029,0.0003,0.00436,1.0
